NN,JJ,VB,RB,UH,NN_percentage,JJ_percentage,VB_percentage,RB_percentage,UH_percentage
3,0,3,0,0,0.2,0.0,0.2,0.0,0.0
1,0,1,0,0,0.1,0.0,0.1,0.0,0.0
9,1,4,2,0,0.4090909090909091,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,1,2,0,0,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.0,0.0
2,2,0,1,0,0.2,0.2,0.0,0.1,0.0
3,1,0,0,0,0.75,0.25,0.0,0.0,0.0
4,0,3,0,0,0.11764705882352941,0.0,0.08823529411764706,0.0,0.0
0,0,2,1,0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0
4,0,2,2,0,0.25,0.0,0.125,0.125,0.0
1,1,4,0,0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.0
0,1,0,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
5,0,1,0,0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,4,3,2,0,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.0
9,2,7,6,0,0.1875,0.041666666666666664,0.14583333333333334,0.125,0.0
5,1,7,5,0,0.22727272727272727,0.045454545454545456,0.3181818181818182,0.22727272727272727,0.0
4,0,2,1,0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.0
1,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0
4,1,1,1,0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
10,3,9,3,0,0.20833333333333334,0.0625,0.1875,0.0625,0.0
10,2,8,4,0,0.2222222222222222,0.044444444444444446,0.17777777777777778,0.08888888888888889,0.0
1,0,1,1,0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
5,1,2,0,0,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0,0.0
3,0,1,1,0,0.375,0.0,0.125,0.125,0.0
2,2,0,0,0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0
8,2,7,4,0,0.16326530612244897,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.0
10,2,4,1,0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.0
5,1,6,1,0,0.18518518518518517,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.0
3,1,4,1,0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0
3,2,4,2,0,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0
6,0,3,0,0,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0
4,0,3,1,0,0.2222222222222222,0.0,0.16666666666666666,0.05555555555555555,0.0
4,0,0,1,0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,0,15,1,0,0.1282051282051282,0.0,0.38461538461538464,0.02564102564102564,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,0,2,1,0,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0
2,0,2,3,0,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.0
6,0,2,0,0,0.46153846153846156,0.0,0.15384615384615385,0.0,0.0
3,1,3,0,0,0.375,0.125,0.375,0.0,0.0
1,0,2,1,0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
4,1,3,1,0,0.25,0.0625,0.1875,0.0625,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,1,6,2,0,0.1891891891891892,0.02702702702702703,0.16216216216216217,0.05405405405405406,0.0
5,2,6,0,0,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.0,0.0
3,0,1,0,0,0.25,0.0,0.08333333333333333,0.0,0.0
2,2,3,2,0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0
2,2,1,4,1,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.03571428571428571
1,1,4,1,0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0
10,0,5,1,0,0.25,0.0,0.125,0.025,0.0
5,0,1,0,0,0.3125,0.0,0.0625,0.0,0.0
7,1,7,4,0,0.21875,0.03125,0.21875,0.125,0.0
3,0,6,3,0,0.1875,0.0,0.375,0.1875,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11,2,9,4,0,0.2894736842105263,0.05263157894736842,0.23684210526315788,0.10526315789473684,0.0
5,0,1,0,0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0
9,0,2,0,0,0.32142857142857145,0.0,0.07142857142857142,0.0,0.0
13,2,10,2,0,0.25,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0
2,1,1,2,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0
7,5,3,0,0,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.0,0.0
7,0,2,2,0,0.4375,0.0,0.125,0.125,0.0
4,0,3,1,0,0.2857142857142857,0.0,0.21428571428571427,0.07142857142857142,0.0
0,0,1,0,0,0.0,0.0,0.07142857142857142,0.0,0.0
6,2,2,0,0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0
6,1,5,2,0,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.06896551724137931,0.0
9,2,6,1,0,0.3,0.06666666666666667,0.2,0.03333333333333333,0.0
2,0,1,1,0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0
1,0,0,1,0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0
1,0,4,1,0,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0
7,1,1,1,0,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0
5,0,3,2,0,0.5,0.0,0.3,0.2,0.0
6,4,3,1,0,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.0
6,1,10,4,0,0.15384615384615385,0.02564102564102564,0.2564102564102564,0.10256410256410256,0.0
3,0,1,0,0,0.375,0.0,0.125,0.0,0.0
1,0,0,0,0,0.2,0.0,0.0,0.0,0.0
4,0,1,0,0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0
6,0,2,0,0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
10,1,5,3,0,0.22727272727272727,0.022727272727272728,0.11363636363636363,0.06818181818181818,0.0
3,1,3,1,0,0.1875,0.0625,0.1875,0.0625,0.0
1,1,3,0,0,0.125,0.125,0.375,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,0,4,1,0,0.21052631578947367,0.0,0.21052631578947367,0.05263157894736842,0.0
5,1,3,0,0,0.2,0.04,0.12,0.0,0.0
1,2,4,1,0,0.0625,0.125,0.25,0.0625,0.0
2,1,2,0,0,0.125,0.0625,0.125,0.0,0.0
4,2,3,0,0,0.16666666666666666,0.08333333333333333,0.125,0.0,0.0
4,1,1,0,0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0
2,0,1,0,0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0
0,1,1,1,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
3,1,1,1,0,0.3,0.1,0.1,0.1,0.0
11,3,11,2,0,0.2391304347826087,0.06521739130434782,0.2391304347826087,0.043478260869565216,0.0
4,2,3,1,0,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0
4,2,2,3,0,0.16,0.08,0.08,0.12,0.0
6,1,4,0,0,0.2727272727272727,0.045454545454545456,0.18181818181818182,0.0,0.0
3,0,2,0,0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0
10,1,3,5,0,0.3125,0.03125,0.09375,0.15625,0.0
11,0,8,3,0,0.3235294117647059,0.0,0.23529411764705882,0.08823529411764706,0.0
5,2,2,1,0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0
9,0,3,0,0,0.5294117647058824,0.0,0.17647058823529413,0.0,0.0
16,1,8,1,0,0.3137254901960784,0.0196078431372549,0.1568627450980392,0.0196078431372549,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,0,2,0,0,0.08108108108108109,0.0,0.05405405405405406,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,0,3,0,0,0.3125,0.0,0.1875,0.0,0.0
11,0,4,1,0,0.3793103448275862,0.0,0.13793103448275862,0.034482758620689655,0.0
8,0,9,2,0,0.21621621621621623,0.0,0.24324324324324326,0.05405405405405406,0.0
3,1,3,1,0,0.125,0.041666666666666664,0.125,0.041666666666666664,0.0
5,1,5,2,0,0.15151515151515152,0.030303030303030304,0.15151515151515152,0.06060606060606061,0.0
1,0,0,0,0,0.05263157894736842,0.0,0.0,0.0,0.0
1,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0
6,0,2,0,0,0.3,0.0,0.1,0.0,0.0
2,2,6,3,0,0.08333333333333333,0.08333333333333333,0.25,0.125,0.0
4,2,3,0,0,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.0,0.0
3,1,2,0,0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.0
1,1,2,1,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0
3,0,4,2,0,0.1875,0.0,0.25,0.125,0.0
1,0,1,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
4,0,1,3,0,0.3333333333333333,0.0,0.08333333333333333,0.25,0.0
2,0,0,0,0,0.4,0.0,0.0,0.0,0.0
2,0,1,1,0,0.4,0.0,0.2,0.2,0.0
4,1,2,1,0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0
6,3,3,1,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.0
2,0,0,0,0,0.4,0.0,0.0,0.0,0.0
4,2,4,0,0,0.2,0.1,0.2,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,0.06666666666666667,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0.2,0.0,0.2,0.0,0.0
2,3,1,2,0,0.1,0.15,0.05,0.1,0.0
2,1,2,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0
10,1,5,2,0,0.35714285714285715,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.0
3,2,2,1,0,0.1,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0
13,2,3,3,0,0.38235294117647056,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.0
3,1,4,3,0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.0
2,0,0,0,0,0.07407407407407407,0.0,0.0,0.0,0.0
4,0,2,0,0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0
3,0,0,0,0,0.42857142857142855,0.0,0.0,0.0,0.0
18,0,6,0,0,0.47368421052631576,0.0,0.15789473684210525,0.0,0.0
22,4,6,3,0,0.41509433962264153,0.07547169811320754,0.11320754716981132,0.05660377358490566,0.0
4,1,2,1,0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0
0,1,0,1,0,0.0,0.2,0.0,0.2,0.0
3,0,2,0,0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0
12,1,8,3,0,0.2926829268292683,0.024390243902439025,0.1951219512195122,0.07317073170731707,0.0
4,0,2,0,0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0
3,0,1,0,0,0.375,0.0,0.125,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,0,2,4,0,0.35,0.0,0.1,0.2,0.0
7,2,6,2,0,0.21212121212121213,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.0
3,0,2,0,0,0.5,0.0,0.3333333333333333,0.0,0.0
1,0,1,0,0,0.2,0.0,0.2,0.0,0.0
2,0,1,0,0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
3,1,3,0,0,0.1875,0.0625,0.1875,0.0,0.0
2,0,1,0,0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0
4,1,2,0,0,0.4,0.1,0.2,0.0,0.0
11,5,6,4,0,0.21153846153846154,0.09615384615384616,0.11538461538461539,0.07692307692307693,0.0
4,0,3,1,0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0
3,0,3,1,1,0.1875,0.0,0.1875,0.0625,0.0625
1,0,0,0,0,0.1,0.0,0.0,0.0,0.0
5,1,5,0,0,0.22727272727272727,0.045454545454545456,0.22727272727272727,0.0,0.0
5,2,3,2,0,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.0
10,0,3,0,0,0.6666666666666666,0.0,0.2,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11,1,3,3,0,0.2682926829268293,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.0
1,0,2,1,0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0
5,0,5,2,0,0.22727272727272727,0.0,0.22727272727272727,0.09090909090909091,0.0
7,0,3,0,0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0
3,0,2,0,0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
14,3,4,1,0,0.4,0.08571428571428572,0.11428571428571428,0.02857142857142857,0.0
7,2,7,6,0,0.20588235294117646,0.058823529411764705,0.20588235294117646,0.17647058823529413,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,3,1,0,0.125,0.0,0.375,0.125,0.0
4,3,2,0,0,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.0,0.0
3,0,1,0,0,0.375,0.0,0.125,0.0,0.0
5,1,4,1,0,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0
0,0,1,1,0,0.0,0.0,0.2,0.2,0.0
0,0,0,2,0,0.0,0.0,0.0,0.4,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,1,1,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
3,1,1,1,0,0.375,0.125,0.125,0.125,0.0
8,0,5,1,0,0.25806451612903225,0.0,0.16129032258064516,0.03225806451612903,0.0
3,0,2,0,0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.0
9,3,9,6,0,0.23684210526315788,0.07894736842105263,0.23684210526315788,0.15789473684210525,0.0
0,0,1,0,0,0.0,0.0,0.05,0.0,0.0
4,2,4,1,0,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0
8,1,3,3,0,0.2857142857142857,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,2,3,1,0,0.36363636363636365,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,3,2,0,0.06666666666666667,0.0,0.2,0.13333333333333333,0.0
5,3,1,1,0,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0
5,0,5,1,0,0.4166666666666667,0.0,0.4166666666666667,0.08333333333333333,0.0
1,0,1,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
5,1,3,1,0,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.0
5,0,2,0,0,0.2631578947368421,0.0,0.10526315789473684,0.0,0.0
3,1,4,1,0,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0
7,1,0,0,0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0
1,0,1,0,0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
10,0,2,0,0,0.5882352941176471,0.0,0.11764705882352941,0.0,0.0
6,1,2,0,0,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.0
4,0,2,2,0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.0
2,0,0,0,0,0.5,0.0,0.0,0.0,0.0
16,2,8,4,0,0.3902439024390244,0.04878048780487805,0.1951219512195122,0.0975609756097561,0.0
19,0,6,2,0,0.3877551020408163,0.0,0.12244897959183673,0.04081632653061224,0.0
7,2,5,0,0,0.25,0.07142857142857142,0.17857142857142858,0.0,0.0
13,0,1,1,0,0.5416666666666666,0.0,0.041666666666666664,0.041666666666666664,0.0
5,0,2,0,0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.0
12,0,8,0,0,0.2857142857142857,0.0,0.19047619047619047,0.0,0.0
14,0,7,4,0,0.3783783783783784,0.0,0.1891891891891892,0.10810810810810811,0.0
2,0,0,2,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
5,1,2,0,0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.0
8,0,3,2,0,0.38095238095238093,0.0,0.14285714285714285,0.09523809523809523,0.0
2,1,1,0,0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
3,0,2,0,0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,0.2,0.0
2,1,0,0,0,0.4,0.2,0.0,0.0,0.0
13,1,6,2,0,0.325,0.025,0.15,0.05,0.0
9,5,6,1,0,0.21951219512195122,0.12195121951219512,0.14634146341463414,0.024390243902439025,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12,1,7,2,0,0.3076923076923077,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.0
4,1,2,0,0,0.25,0.0625,0.125,0.0,0.0
7,3,1,1,0,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0
6,2,1,0,0,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.0,0.0
5,2,1,0,0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.0
7,1,0,3,0,0.5,0.07142857142857142,0.0,0.21428571428571427,0.0
3,0,1,0,0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
8,2,1,0,0,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0
7,3,2,0,0,0.2916666666666667,0.125,0.08333333333333333,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,1,0,0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
4,0,2,0,0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0
18,2,11,6,0,0.36,0.04,0.22,0.12,0.0
0,0,1,1,0,0.0,0.0,0.25,0.25,0.0
11,3,5,0,1,0.3142857142857143,0.08571428571428572,0.14285714285714285,0.0,0.02857142857142857
4,1,0,0,0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0
11,3,5,1,0,0.34375,0.09375,0.15625,0.03125,0.0
12,1,4,3,0,0.32432432432432434,0.02702702702702703,0.10810810810810811,0.08108108108108109,0.0
8,0,3,2,0,0.38095238095238093,0.0,0.14285714285714285,0.09523809523809523,0.0
2,1,2,1,0,0.2,0.1,0.2,0.1,0.0
2,1,4,1,0,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0
2,2,3,1,0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0
4,1,3,0,0,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.0
4,0,0,1,0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0
2,0,1,0,0,0.4,0.0,0.2,0.0,0.0
8,1,2,2,0,0.4,0.05,0.1,0.1,0.0
9,5,7,2,0,0.225,0.125,0.175,0.05,0.0
3,1,0,3,0,0.375,0.125,0.0,0.375,0.0
11,1,6,5,0,0.275,0.025,0.15,0.125,0.0
1,0,4,0,0,0.1,0.0,0.4,0.0,0.0
0,0,1,0,0,0.0,0.0,0.16666666666666666,0.0,0.0
4,0,2,0,0,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0
2,0,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.0
3,0,5,2,0,0.1,0.0,0.16666666666666666,0.06666666666666667,0.0
2,0,1,0,0,0.25,0.0,0.125,0.0,0.0
6,0,3,3,0,0.375,0.0,0.1875,0.1875,0.0
2,1,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
3,1,1,0,0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0
6,0,2,0,0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
1,0,1,0,0,0.2,0.0,0.2,0.0,0.0
5,1,6,1,0,0.20833333333333334,0.041666666666666664,0.25,0.041666666666666664,0.0
8,0,5,1,0,0.34782608695652173,0.0,0.21739130434782608,0.043478260869565216,0.0
3,0,3,0,0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0
14,0,4,0,0,0.4827586206896552,0.0,0.13793103448275862,0.0,0.0
1,0,0,2,0,0.2,0.0,0.0,0.4,0.0
14,0,10,2,0,0.42424242424242425,0.0,0.30303030303030304,0.06060606060606061,0.0
6,0,1,1,0,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,0.0
6,0,1,0,0,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0
9,0,5,3,0,0.1956521739130435,0.0,0.10869565217391304,0.06521739130434782,0.0
4,0,2,1,0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.0
3,1,1,2,0,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0
0,0,1,0,0,0.0,0.0,0.125,0.0,0.0
2,0,3,1,0,0.2,0.0,0.3,0.1,0.0
4,0,1,0,0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0
7,0,2,3,0,0.3181818181818182,0.0,0.09090909090909091,0.13636363636363635,0.0
0,0,1,0,0,0.0,0.0,0.25,0.0,0.0
1,1,3,1,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0
3,2,2,0,0,0.3,0.2,0.2,0.0,0.0
3,2,1,0,0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0
18,0,10,5,0,0.4090909090909091,0.0,0.22727272727272727,0.11363636363636363,0.0
14,1,6,4,0,0.3181818181818182,0.022727272727272728,0.13636363636363635,0.09090909090909091,0.0
5,0,2,0,0,0.625,0.0,0.25,0.0,0.0
6,1,1,0,0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0
6,0,9,1,0,0.16216216216216217,0.0,0.24324324324324326,0.02702702702702703,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,1,3,1,0,0.2631578947368421,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0
5,1,3,0,0,0.3125,0.0625,0.1875,0.0,0.0
1,0,1,1,0,0.2,0.0,0.2,0.2,0.0
1,0,1,0,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0
1,2,1,0,0,0.0625,0.125,0.0625,0.0,0.0
6,0,2,0,0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0
4,0,1,0,0,0.25,0.0,0.0625,0.0,0.0
0,0,1,0,0,0.0,0.0,0.1,0.0,0.0
7,1,7,1,0,0.21875,0.03125,0.21875,0.03125,0.0
8,4,6,1,0,0.2962962962962963,0.14814814814814814,0.2222222222222222,0.037037037037037035,0.0
0,1,2,2,0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
10,0,3,0,0,0.5263157894736842,0.0,0.15789473684210525,0.0,0.0
1,0,1,0,0,0.5,0.0,0.5,0.0,0.0
15,3,5,3,0,0.4166666666666667,0.08333333333333333,0.1388888888888889,0.08333333333333333,0.0
5,0,5,3,0,0.20833333333333334,0.0,0.20833333333333334,0.125,0.0
8,0,9,2,0,0.21052631578947367,0.0,0.23684210526315788,0.05263157894736842,0.0
0,0,2,0,0,0.0,0.0,0.5,0.0,0.0
5,2,3,0,0,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.0,0.0
2,0,0,0,0,0.25,0.0,0.0,0.0,0.0
1,1,0,0,0,0.2,0.2,0.0,0.0,0.0
0,0,3,2,0,0.0,0.0,0.25,0.16666666666666666,0.0
0,0,0,2,0,0.0,0.0,0.0,0.4,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,1,1,0,0.4,0.0,0.2,0.2,0.0
4,0,5,1,0,0.16,0.0,0.2,0.04,0.0
8,0,3,1,0,0.4,0.0,0.15,0.05,0.0
1,0,1,0,0,0.1,0.0,0.1,0.0,0.0
6,1,7,5,0,0.13333333333333333,0.022222222222222223,0.15555555555555556,0.1111111111111111,0.0
2,0,3,2,0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0
4,0,1,1,0,0.21052631578947367,0.0,0.05263157894736842,0.05263157894736842,0.0
2,0,1,0,0,0.4,0.0,0.2,0.0,0.0
6,2,5,1,0,0.2727272727272727,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.0
2,1,4,1,0,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0
5,0,1,0,0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
9,0,11,3,0,0.21951219512195122,0.0,0.2682926829268293,0.07317073170731707,0.0
3,2,0,2,0,0.1875,0.125,0.0,0.125,0.0
5,2,2,0,0,0.25,0.1,0.1,0.0,0.0
10,1,2,0,0,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.0,0.0
9,0,3,1,0,0.4090909090909091,0.0,0.13636363636363635,0.045454545454545456,0.0
0,0,1,1,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
13,2,6,3,0,0.37142857142857144,0.05714285714285714,0.17142857142857143,0.08571428571428572,0.0
2,2,2,5,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0
8,0,2,0,0,0.5,0.0,0.125,0.0,0.0
11,1,9,1,0,0.3333333333333333,0.030303030303030304,0.2727272727272727,0.030303030303030304,0.0
0,0,4,2,0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0
15,2,7,5,0,0.38461538461538464,0.05128205128205128,0.1794871794871795,0.1282051282051282,0.0
4,0,2,0,0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0
2,0,3,1,0,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0
6,0,2,0,0,0.3,0.0,0.1,0.0,0.0
5,1,1,0,0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0
3,1,3,1,0,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0
1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
8,1,5,1,0,0.2962962962962963,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.0
3,1,4,1,0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0
3,0,1,2,0,0.3,0.0,0.1,0.2,0.0
1,0,1,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3,0,3,2,0,0.2,0.0,0.2,0.13333333333333333,0.0
2,1,7,0,0,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.0,0.0
7,1,2,0,0,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.0,0.0
9,2,3,0,0,0.391304347826087,0.08695652173913043,0.13043478260869565,0.0,0.0
9,2,2,2,0,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
3,0,4,0,0,0.13636363636363635,0.0,0.18181818181818182,0.0,0.0
6,0,4,0,0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0
1,0,3,1,0,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.0
